Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Long-Term Restorative Farming Effects on Soil Biological Properties for Carbon Stock, Soil Quality, and Yield in a Nigerian Northern Guinea Savanna Alfisols",Food Security and Safety Volume 2,,,,10.1007/978-3-031-09614-3_18,N. M. ChinkeA. C. OdunzeI. Y. AmapuV. O. Chude,2023,https://link.springer.com/chapter/10.1007/978-3-031-09614-3_18,Chapter
Multi-objective optimal control with carbon emission and temperature constraints: for achieving a low-fossil-fuel economy,Central European Journal of Operations Research,,,,10.1007/s10100-025-00970-3,Helmut MaurerWilli Semmler,2025,https://link.springer.com/article/10.1007/s10100-025-00970-3,Article
Applying the greenhouse gas inventory calculation approach to predict the forest carbon sink,Carbon Balance and Management,,,,10.1186/s13021-025-00307-2,Fredric  MosleyJari NiemiSampo Soimakallio,2025,https://link.springer.com/article/10.1186/s13021-025-00307-2,Article
Substantial increase of organic carbon storage in Chinese lakes,Nature Communications,,,,10.1038/s41467-024-52387-2,Dong LiuKun ShiPeng ChenNuoxiao YanLishan RanTiit KutserAndrew N. TylerEvangelos SpyrakosR. Iestyn WoolwayYunlin ZhangHongtao Duan,2024,https://link.springer.com/article/10.1038/s41467-024-52387-2,Article
Machine learning technique for carbon sequestration estimation of mango orchards area using Sentinel-2 Data,Carbon Research,,,,10.1007/s44246-025-00201-z,Gitsada PanumonwateeSittichai ChoosumrongSavent PampasitRudklow PremprasitTatsuya NemotoVenkatesh Raghavan,2025,https://link.springer.com/article/10.1007/s44246-025-00201-z,Article
Carbon Pools and Indices Under Activated Trash Treatments in Sugarcane Plant–Ratoon System Grown in Calcareous Soil of Subtropics,Sugar Tech,,,,10.1007/s12355-023-01280-1,Rajendra BairwaC. K. JhaS. K. ThakurMamtaD. K. RoyBrajendra,2023,https://link.springer.com/article/10.1007/s12355-023-01280-1,Article
"Multi Warehouse Inventory Optimization with Varying Holding Costs, Deterioration Rates, and Carbon Tax",Sustainable Inventory Management,,,,10.1007/978-981-97-6765-6_5,Anshika SinghAbhinav Goel,2025,https://link.springer.com/chapter/10.1007/978-981-97-6765-6_5,Chapter
"Profile distribution and edaphic controls of soil organic carbon in dominant soil orders of Chitwan, Nepal",Carbon Research,,,,10.1007/s44246-024-00139-8,Sunil GhimireRoshan Babu OjhaChandeshwor ShrivastavSandesh BhattaDinesh Panday,2024,https://link.springer.com/article/10.1007/s44246-024-00139-8,Article
Building material stocks and embodied carbon dataset for two urban agglomerations in China from 2000 to 2020,Scientific Data,,,,10.1038/s41597-025-05258-4,Hanwei LiangBaizhe ZhangXuepeng QianYing ChenYe LuoYujin HuangLu SunChen ZhouJie LongLiang Dong,2025,https://link.springer.com/article/10.1038/s41597-025-05258-4,Article
A System Dynamics Model for a Deep Decarbonization of Social Housing Building Stock,Proceedings of the 5th International Conference on Building Energy and Environment,,,,10.1007/978-981-19-9822-5_274,Tianrui OuyangMohamed ElmankibiRichard CantinPierre Michel,2023,https://link.springer.com/chapter/10.1007/978-981-19-9822-5_274,Conference paper
Substantial terrestrial carbon emissions from global expansion of impervious surface area,Nature Communications,,,,10.1038/s41467-024-50840-w,Linghua QiuJunhao HeChao YuePhilippe CiaisChunmiao Zheng,2024,https://link.springer.com/article/10.1038/s41467-024-50840-w,Article
The Effect of ESG Disclosure on Stock Performance: Empirical Evidence from China,Proceedings of the 2nd International Conference on Business and Policy Studies,,,,10.1007/978-981-99-6441-3_18,Lin Lin,2023,https://link.springer.com/chapter/10.1007/978-981-99-6441-3_18,Conference paper
"Capital stock, energy, and innovation-related aspects as drivers of environmental quality in high-tech investing economies",Environmental Science and Pollution Research,,,,10.1007/s11356-022-24148-5,Ali CelikAndrew Adewale Alola,2022,https://link.springer.com/article/10.1007/s11356-022-24148-5,Article
Unlocking the potential of whole-profile carbon sequestration in agricultural soils,Frontiers of Earth Science,,,,10.1007/s11707-025-1168-8,Zhongkui LuoMingming WangGuocheng Wang,2025,https://link.springer.com/article/10.1007/s11707-025-1168-8,Article
The impact of blockchain on carbon reduction in remanufacturing supply chains within the carbon trading market: A chaos and bifurcation analysis,Nonlinear Dynamics,,,,10.1007/s11071-025-11183-3,Ran WuMing Li,2025,https://link.springer.com/article/10.1007/s11071-025-11183-3,Article
Regulatory effect of carbon pricing on the negative impacts of coal phase-out,Humanities and Social Sciences Communications,,,,10.1057/s41599-025-04720-3,Zemin WuQiuwei WuXianyu YuJin TanQunwei WangZhiling Hui,2025,https://link.springer.com/article/10.1057/s41599-025-04720-3,Article
Carbon and Nitrogen Inputs from Litterfall to the Soils of Suburban Forests of Voronezh City,Eurasian Soil Science,,,,10.1134/S1064229324603329,S. S. SheshnitsanI. V. GolyadkinaT. L. SheshnitsanE. N. TikhonovaN. S. GorbunovaA. A. Safonova,2025,https://link.springer.com/article/10.1134/S1064229324603329,Article
Advancing forest carbon projections requires improved convergence between ecological and economic models,Carbon Balance and Management,,,,10.1186/s13021-024-00290-0,Madisen R. FullerManaswini GanjamJustin S. BakerRobert C. Abt,2025,https://link.springer.com/article/10.1186/s13021-024-00290-0,Article
Multi-scale mapping of Australia’s terrestrial and blue carbon stocks and their continental and bioregional drivers,Communications Earth & Environment,,,,10.1038/s43247-023-00838-x,Lewis WaldenOscar SerranoMingxi ZhangZefang ShenJames Z. SippoLauren T. BennettDamien T. MaherCatherine E. LovelockPeter I. MacreadieConnor GorhamAnna LafrattaPaul S. LaveryLuke MosleyGloria M. S. ReithmaierJeffrey J. KellewaySabine DittmannFernanda AdameCarlos M. DuarteJohn Barry GallagherPawel WaryszakPaul CarnellSabine KaselNina Hinko-NajeraRakib HassanMadeline GoddardAlice R. JonesRaphael A. Viscarra Rossel,2023,https://link.springer.com/article/10.1038/s43247-023-00838-x,Article
Identification of Priority Areas for Cropland Restoration in India Through Agroforestry and Soil Carbon Enrichment,Sustainable Plant Nutrition and Soil Carbon Sequestration,,,,10.1007/978-3-031-53590-1_15,Aritra BandopadhyayA. AryaRajiv Kumar Chaturvedi,2024,https://link.springer.com/chapter/10.1007/978-3-031-53590-1_15,Chapter
Natural and anthropogenic factors controlling organic carbon storage in riverine wetlands along South Korea’s four rivers,Scientific Reports,,,,10.1038/s41598-024-84147-z,Sang-Leen YunTerrence A. McCloskeyMarcelo C. L. CohenKam-biu LiuHae-Seon ShinJunghyung Ryu,2025,https://link.springer.com/article/10.1038/s41598-024-84147-z,Article
"Impacts of dredging and restoration on sedimentary carbon stocks in seagrass meadows of Pari Island, Indonesia",Scientific Reports,,,,10.1038/s41598-025-03870-3,Yusmiana P. RahayuGary A. KendrickPere MasquéWawan KiswaraHadiwijaya L. SalimAli A. LubisMathew A. Vanderklift,2025,https://link.springer.com/article/10.1038/s41598-025-03870-3,Article
Imperfect Inventory Model with Exponential Demand Having Carbon Emission and Backlog,Sustainable Inventory Management,,,,10.1007/978-981-97-6765-6_2,Rakhi TrivediVinti Dhaka,2025,https://link.springer.com/chapter/10.1007/978-981-97-6765-6_2,Chapter
Stock–Flow Failure: Climate Neutrality and Net-Zero Emissions,Managing Complexity in Social Systems,,,,10.1007/978-3-031-30222-0_6,Christoph E. Mandl,2023,https://link.springer.com/chapter/10.1007/978-3-031-30222-0_6,Chapter
Carbon dynamics under loss and restoration scenarios in the world’s largest seagrass meadow,Scientific Reports,,,,10.1038/s41598-025-01993-1,Monica M. MoritschAustin J. GallagherS. David HarrisWells HoweChuancheng FuTadzio BervoetsCarlos M. Duarte,2025,https://link.springer.com/article/10.1038/s41598-025-01993-1,Article
Carbon Trading Pricing Mechanism and Its Impact on the Energy Industry,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0268-8_48,Yu-jia WuFeng GaoXi WangYun PengLiang Xiong,2024,https://link.springer.com/chapter/10.1007/978-981-97-0268-8_48,Conference paper
"Carbon, climate, and natural disturbance: a review of mechanisms, challenges, and tools for understanding forest carbon stability in an uncertain future",Carbon Balance and Management,,,,10.1186/s13021-024-00282-0,Alex W. DyeRachel M. HoutmanPeng GaoWilliam R. L. AndereggChristopher J. FettigJeffrey A. HickeJohn B. KimChristopher J. StillKevin YoungKarin L. Riley,2024,https://link.springer.com/article/10.1186/s13021-024-00282-0,Article
Mapping soil organic carbon stocks in Nepal’s forests,Scientific Reports,,,,10.1038/s41598-023-34247-z,Shiva KhanalRachael H. NolanBelinda E. MedlynMatthias M. Boer,2023,https://link.springer.com/article/10.1038/s41598-023-34247-z,Article
Blue Carbon Stocks of Mangrove Conservation Areas in Southeast Asia: Opportunities and Challenges in Forest Protection and Restoration,Blue Carbon Mangrove Ecosystems,,,,10.1007/978-3-031-69553-7_19,Dixon T. GevañaCarlos Mico M. VillanuevaJosephine E. Garcia,2024,https://link.springer.com/chapter/10.1007/978-3-031-69553-7_19,Chapter
Historical impacts of grazing on carbon stocks and climate mitigation opportunities,Nature Climate Change,,,,10.1038/s41558-024-01957-9,Shuai RenCésar TerrerJuan LiYingfang CaoShanshan YangDan Liu,2024,https://link.springer.com/article/10.1038/s41558-024-01957-9,Article
A Comparative Study on Voltammetric Behavior of Dopamine at Glassy Carbon Electrode and PANI/MoS<sub>2</sub>-Modified Glassy Carbon Electrode,Russian Journal of General Chemistry,,,,10.1134/S1070363224040170,AnjaliK. K. ThakurK. KaurS. Singh,2024,https://link.springer.com/article/10.1134/S1070363224040170,Article
Carbon footprint of mixed farming crop-livestock rotational-based grazing beef systems using long term experimental data,Agronomy for Sustainable Development,,,,10.1007/s13593-024-00977-1,Fabiana Pereyra-GodayAsma JebariTaro TakahashiPablo RoviraWalter AyalaMichael R. F. LeeM. Jordana RiveroGraham A. McAuliffe,2024,https://link.springer.com/article/10.1007/s13593-024-00977-1,Article
RETRACTED ARTICLE: Great ape abundance and per capita carbon storage in their habitats,BMC Ecology and Evolution,,,,10.1186/s12862-024-02327-x,Prince Degny ValeErnest Dadis Bush FotsingSamedi Jean Pierre MucyoWilliams Danladi AbwageSerge Ely DibakouKouame Paul N’GoranTenekwetche SopYntze van der HoekStefanie HeinickeLars KulikInza KoneHjalmar Kuehl,2024,https://link.springer.com/article/10.1186/s12862-024-02327-x,Article
Do economic complexity and macroeconomic stability asymmetrically affect carbon emissions in OECD? Evidence from nonlinear panel ARDL approach,"Environment, Development and Sustainability",,,,10.1007/s10668-023-03866-x,Devran ŞanlıNadide Gülbay Yiğiteli,2023,https://link.springer.com/article/10.1007/s10668-023-03866-x,Article
"Quantifying growth, erosion and dislodgement rates of farmed kelp (<i>Saccharina latissima</i>) to examine the carbon sequestration potential of temperate seaweed farming",Journal of Applied Phycology,,,,10.1007/s10811-024-03323-w,Maxine C. CanvinPippa J. MooreDan A. Smale,2024,https://link.springer.com/article/10.1007/s10811-024-03323-w,Article
A fuzzy inventory model: stock dependent demand considering salvage value with deferred payments,OPSEARCH,,,,10.1007/s12597-024-00902-w,SahedevAbhishek KumarAnubhav Pratap SinghAnand Chauhan,2024,https://link.springer.com/article/10.1007/s12597-024-00902-w,Article
Towards carbon neutrality: asymmetric impact of financial development and digitalization on carbon dioxide emissions in Mediterranean countries,Carbon Research,,,,10.1007/s44246-024-00161-w,Dhyani Mehta,2024,https://link.springer.com/article/10.1007/s44246-024-00161-w,Article
Highly sensitive detection of theophylline by differential pulse voltammetry using zinc oxide nanoparticles and multiwalled carbon nanotubes-modified carbon paste electrode,Chemical Papers,,,,10.1007/s11696-024-03557-5,Yuanzheng ZhuYuedie ZhangXinyu HaoQiang XiaShuping Zhang,2024,https://link.springer.com/article/10.1007/s11696-024-03557-5,Article
The Effect of Forest Plantations on Carbon Dioxide Emission from Soils in the Volga and Don Regions,Russian Journal of Ecology,,,,10.1134/S1067413623070160,D. G. ZamolodchikovV. V. KaganovA. S. Mostovaya,2023,https://link.springer.com/article/10.1134/S1067413623070160,Article
Microbial carbon use efficiency promotes global soil carbon storage,Nature,,,,10.1038/s41586-023-06042-3,Feng TaoYuanyuan HuangBruce A. HungateStefano ManzoniSerita D. FreyMichael W. I. SchmidtMarkus ReichsteinNuno CarvalhaisPhilippe CiaisLifen JiangJohannes LehmannYing-Ping WangBenjamin Z. HoultonBernhard AhrensUmakant MishraGustaf HugeliusToby D. HockingXingjie LuZheng ShiKostiantyn ViatkinRonald VargasYusuf YiginiChristian OmutoAshish A. MalikGuillermo PeraltaRosa Cuevas-CoronaLuciano E. Di PaoloIsabel LuottoCuijuan LiaoYi-Shuang LiangVinisa S. SaynesXiaomeng HuangYiqi Luo,2023,https://link.springer.com/article/10.1038/s41586-023-06042-3,Article
Uncovering the world’s largest carbon sink—a profile of ocean carbon sinks research,Environmental Science and Pollution Research,,,,10.1007/s11356-024-32161-z,Qiang WangFeng RenRongrong Li,2024,https://link.springer.com/article/10.1007/s11356-024-32161-z,Article
Interactions of forest carbon sink and climate change in the hormesis paradigm,Journal of Forestry Research,,,,10.1007/s11676-024-01795-7,Elena A. Erofeeva,2024,https://link.springer.com/article/10.1007/s11676-024-01795-7,Article
Space-based inversion reveals underestimated carbon monoxide emissions over Shanxi,Communications Earth & Environment,,,,10.1038/s43247-025-02301-5,Xiaolu LiJason Blake CohenPravash TiwariLiling WuShuo WangQin HeHailong YangKai Qin,2025,https://link.springer.com/article/10.1038/s43247-025-02301-5,Article
Carbon Taxes and Inflationary Pressures: A DSGE Exploration of Economic Responses and Macroeconomic Challenges,Computational Economics,,,,10.1007/s10614-025-11045-5,Moustabchir AbdelhamidOuakil HichamEl Ouazzani HichamLechheb Houda,2025,https://link.springer.com/article/10.1007/s10614-025-11045-5,Article
"Geochemistry, Petrogenesis and Alteration of Rare-Metal-Bearing Granitoids and Mineralized Silexite of the Al-Ghurayyah Stock, Arabian Shield, Saudi Arabia",Journal of Earth Science,,,,10.1007/s12583-022-1708-z,Hisham A. GahlanMokhles K. AzerPaul D. AsimowMansour H. Al-Hashim,2023,https://link.springer.com/article/10.1007/s12583-022-1708-z,Article
Fluctuation of soil organic carbon storage along the canopy density gradients of different natural forests in Tripura,Vegetos,,,,10.1007/s42535-025-01262-6,Dipankar DebKanika TripuraSourabh DebBadal Kumar Datta,2025,https://link.springer.com/article/10.1007/s42535-025-01262-6,Article
Biomass and carbon partitioning across different components of agroforestry systems in the arid zones of India,Agroforestry Systems,,,,10.1007/s10457-024-01076-6,Archana VermaAnandkumar NaoremA. KeerthikaShrawan Kumar,2024,https://link.springer.com/article/10.1007/s10457-024-01076-6,Article
Increased plant productivity exacerbates subsoil carbon losses under warming via nitrogen mining,Nature Geoscience,,,,10.1038/s41561-025-01697-1,Mingming WangShuai ZhangGuocheng WangLiujun XiaoBaojing GuMianhai ZhengShuli NiuYuanhe YangYiqi LuoGanlin ZhangZhou ShiZhongkui Luo,2025,https://link.springer.com/article/10.1038/s41561-025-01697-1,Article
Influencing Factors and Prediction of Carbon Trading Market Prices in China via Elliptical Factor Analysis,Journal of Systems Science and Complexity,,,,10.1007/s11424-024-4071-6,Linlin YanXiaolan ChenYi YangYong He,2024,https://link.springer.com/article/10.1007/s11424-024-4071-6,Article
Maps of Soil Organic Carbon Sequestration Potential in the Russian Croplands,Eurasian Soil Science,,,,10.1134/S106422932360375X,V. A. RomanenkovJ. L. MeshalkinaA. Yu. GorbachevaA. N. KrenkeI. K. PetrovO. M. GolozubovD. I. Rukhovich,2024,https://link.springer.com/article/10.1134/S106422932360375X,Article
Carbon sequestration costs and spatial spillover effects in China's collective forests,Carbon Balance and Management,,,,10.1186/s13021-024-00261-5,Yifan ZhouCaixia XueShuohua LiuJinrong Zhang,2024,https://link.springer.com/article/10.1186/s13021-024-00261-5,Article
