Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Research on online monitoring platform of charging pile based on big data soft computing,Electrical Engineering,,,,10.1007/s00202-023-02128-3,Jieliang ZhangLibin JiangHuanghui ZhangPeiqiang ZhengJie FangSikan ZhaoYong Lin,2024,https://link.springer.com/article/10.1007/s00202-023-02128-3,Article
"Hashgraph consensus-based simultaneous, asynchronous and big-data supported blockchain mechanism for IT-OT enabled critical infrastructure sectors",Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-024-04942-4,Mohammad Kamrul HasanTaher M. GhazalGhassan IssaShayla IslamAhmad Fadzil IsmailS. Rayhan Kabir,2025,https://link.springer.com/article/10.1007/s12652-024-04942-4,Article
Current Challenges of Big Data Quality Management in Big Data Governance: A Literature Review,Advances in Intelligent Computing Techniques and Applications,,,,10.1007/978-3-031-59711-4_15,Yunusa Adamu BenaRoliana IbrahimJamilah Mahmood,2024,https://link.springer.com/chapter/10.1007/978-3-031-59711-4_15,Conference paper
Big Data Behind Recommender Systems,Recommender Systems: Algorithms and their Applications,,,,10.1007/978-981-97-0538-2_7,Pushpendu KarMonideepa RoySujoy Datta,2024,https://link.springer.com/chapter/10.1007/978-981-97-0538-2_7,Chapter
Packaging design of virtual manufacturing products based on computer vision and big data,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-023-12848-2,Yu Yu,2023,https://link.springer.com/article/10.1007/s00170-023-12848-2,Article
"Handling Big Data: Classification, Storage, and Processing Techniques",Hands-on Pattern Mining,,,,10.1007/978-981-96-6791-8_2,Uday Kiran Rage,2025,https://link.springer.com/chapter/10.1007/978-981-96-6791-8_2,Chapter
Performance-Aware Big Data Management for Remote Sensing Systems,Arabian Journal for Science and Engineering,,,,10.1007/s13369-023-08172-2,Mustafa Kemal PekturkMuhammet UnalHadi Gokcen,2023,https://link.springer.com/article/10.1007/s13369-023-08172-2,Article
From Theory to Practice of Multidimensional Big Data Analytics over Big Healthcare Data: A Real-Life Case Study,Database Engineered Applications,,,,10.1007/978-3-031-83472-1_11,Alfredo CuzzocreaAbderraouf HafsaouiCarmine Gallo,2025,https://link.springer.com/chapter/10.1007/978-3-031-83472-1_11,Conference paper
Transfer learning model for anomalous event recognition in big video data,Scientific Reports,,,,10.1038/s41598-024-78414-2,Roqaia Adel TahaAliaa Abdel-Halim YoussifMohamed Mostafa Fouad,2024,https://link.springer.com/article/10.1038/s41598-024-78414-2,Article
Plant metabolomics: applications and challenges in the era of multi-omics big data,aBIOTECH,,,,10.1007/s42994-024-00194-0,Yingchen HaoZhonghui ZhangEnxi LuoJun YangShouchuang Wang,2025,https://link.springer.com/article/10.1007/s42994-024-00194-0,Article
Big Data from the South(s): Beyond Data Universalism,Handbuch Soziale Praktiken und Digitale Alltagswelten,,,,10.1007/978-3-658-08460-8_102-1,Stefania MilanEmiliano Treré,2025,https://link.springer.com/rwe/10.1007/978-3-658-08460-8_102-1,Living reference work entry
"Big Data Analytics in Astronomy, Science, and Engineering",Lecture Notes in Computer Science,,,,10.1007/978-3-031-86193-2,Shelly SachdevaYutaka WatanobeSubhash Bhalla,2025,https://link.springer.com/book/10.1007/978-3-031-86193-2,Conference proceedings
Big Data and Internet of Things,Lecture Notes in Networks and Systems,,,,10.1007/978-3-031-74491-4,Oussama MahboubKhalid HaddouchHicham OmaraMostafa Hefnawi,2025,https://link.springer.com/book/10.1007/978-3-031-74491-4,Conference proceedings
Data Preprocessing and Fault Big Data Analysis for Open Source Software,Data-centric Approaches to Industrial Decisions,,,,10.1007/978-981-96-7556-2_1,Yoshinobu TamuraShigeru Yamada,2025,https://link.springer.com/chapter/10.1007/978-981-96-7556-2_1,Chapter
"The interplay between blockchain and big data analytics for enhancing supply chain value creation in micro, small, and medium enterprises",Annals of Operations Research,,,,10.1007/s10479-024-06415-5,Abdul JabbarPervaiz AkhtarSyed Imran Ali,2024,https://link.springer.com/article/10.1007/s10479-024-06415-5,Article
Storage and Query Indexing Methods on Big Data,Arabian Journal for Science and Engineering,,,,10.1007/s13369-023-08175-z,QingE WuYao YuLintao ZhouYingbo LuHu ChenXiaoliang Qian,2023,https://link.springer.com/article/10.1007/s13369-023-08175-z,Article
Study of intelligent home environment system based on big data and improved k-means algorithm,Scientific Reports,,,,10.1038/s41598-025-90039-7,Shaopeng YuChenyu LiuMingmei Li,2025,https://link.springer.com/article/10.1038/s41598-025-90039-7,Article
Scalable big earth observation data mining algorithms: a review,Earth Science Informatics,,,,10.1007/s12145-023-01032-5,Neha SisodiyaNitant DubeOm PrakashPriyank Thakkar,2023,https://link.springer.com/article/10.1007/s12145-023-01032-5,Article
DNACDS: Cloud IoE big data security and accessing scheme based on DNA cryptography,Frontiers of Computer Science,,,,10.1007/s11704-022-2193-3,Ashish SinghAbhinav KumarSuyel Namasudra,2023,https://link.springer.com/article/10.1007/s11704-022-2193-3,Article
Dilemma and sustainable development strategy of sharing teaching resources for big data majors in universities based on game theory,Discover Artificial Intelligence,,,,10.1007/s44163-024-00208-2,Chunzhong LiChenglan LiuWenliang Ju,2024,https://link.springer.com/article/10.1007/s44163-024-00208-2,Article
Functional MRI from a Big Data Perspective,fMRI Techniques and Protocols,,,,10.1007/978-1-0716-4438-6_31,Mingrui XiaYong He,2025,https://link.springer.com/chapter/10.1007/978-1-0716-4438-6_31,Protocol
Big Data in Finance: Transforming the Financial Landscape,Studies in Big Data,,,,10.1007/978-3-031-75095-3,Bahaaeddin Alareeni,2025,https://link.springer.com/book/10.1007/978-3-031-75095-3,Book
Turning Multidimensional Big Data Analytics into Practice: Design and Implementation of ClustCube Big-Data Tools in Real-Life Scenarios,Advances in Social Networks Analysis and Mining,,,,10.1007/978-3-031-85386-9_16,Alfredo CuzzocreaAbderraouf HafsaouiIsmail Benlaredj,2025,https://link.springer.com/chapter/10.1007/978-3-031-85386-9_16,Conference paper
Cross-Domain Data Processing Based on Computer Technology and Big Data,"Innovative Computing 2025, Volume 1",,,,10.1007/978-981-96-7999-7_21,Yanfang He,2025,https://link.springer.com/chapter/10.1007/978-981-96-7999-7_21,Conference paper
POSRho: Efficient Spearman’s Rho Calculation for&#xa0;Big Data,Big Data,,,,10.1007/978-981-96-1024-2_18,Xiaofei ZhaoFanglin Guo,2025,https://link.springer.com/chapter/10.1007/978-981-96-1024-2_18,Conference paper
Role of&#xa0;Machine Learning for&#xa0;Big Data Applications,International Conference on Smart Systems and Advanced Computing (SysCom 2022),,,,10.1007/978-3-031-40905-9_23,Yashi ChaudharyHeman Pathak,2025,https://link.springer.com/chapter/10.1007/978-3-031-40905-9_23,Conference paper
Big data in transportation: a systematic literature analysis and topic classification,Knowledge and Information Systems,,,,10.1007/s10115-024-02112-8,Danai Tzika-KostopoulouEftihia NathanailKonstantinos Kokkinos,2024,https://link.springer.com/article/10.1007/s10115-024-02112-8,Article
Corporate Sustainability and Big Data: A Bibliometric Analysis,Industrial Engineering and Operations Management,,,,10.1007/978-3-031-80785-5_26,Brena Bezerra SilvaÉrica Pereira MachadoDamaris Chieregato VicentinPaulo Renato Pakes,2025,https://link.springer.com/chapter/10.1007/978-3-031-80785-5_26,Conference paper
Big Data Analytics and Knowledge Discovery,Lecture Notes in Computer Science,,,,9783032022141,Carson K. LeungAnton DignösGabriele KotsisA. Min TjoaIsmail Khalil,2025,https://link.springer.com/book/9783032022141,Conference proceedings
Empowering English language learning and mental health using AI and Big data,Education and Information Technologies,,,,10.1007/s10639-023-12267-6,Jingjing LongJiaxin Lin,2023,https://link.springer.com/article/10.1007/s10639-023-12267-6,Article
The Impact of Sustainable Supply Chain Strategies on E-Commerce Consumer Purchasing Behavior: Considering the Moderating Effect of Big Data Analytics,Journal of the Knowledge Economy,,,,10.1007/s13132-025-02671-3,Shaema Ali Abdullah Al-OlfiYanan SongYazeed Mohammed Al-Hajj,2025,https://link.springer.com/article/10.1007/s13132-025-02671-3,Article
"The role of big data management, data registries, and machine learning algorithms for optimizing safe definitive surgery in trauma: a review",Patient Safety in Surgery,,,,10.1186/s13037-024-00404-0,Hans-Christoph PapeAdam J. StarrBoyko GueorguievGuido A. Wanner,2024,https://link.springer.com/article/10.1186/s13037-024-00404-0,Article
Dimensions management of traffic big data for short-term traffic prediction on suburban roadways,Scientific Reports,,,,10.1038/s41598-024-51988-7,Arash RasaizadiFateme HafiziSeyedehsan Seyedabrishami,2024,https://link.springer.com/article/10.1038/s41598-024-51988-7,Article
Environmental Sustainability in the Age of Big Data: Opportunities and Challenges for Business and Industry,Environmental Science and Pollution Research,,,,10.1007/s11356-023-30301-5,Chuang LiMinghao Huang,2023,https://link.springer.com/article/10.1007/s11356-023-30301-5,Article
Harnessing big data for health equity through a comprehensive public database and data collection framework,npj Digital Medicine,,,,10.1038/s41746-023-00844-5,Cameron SabetAlessandro HammondNim RavidMichelle Sun TongFatima Cody Stanford,2023,https://link.springer.com/article/10.1038/s41746-023-00844-5,Article
Explainable AI for Big Data Control,Explainable AI in Health Informatics,,,,10.1007/978-981-97-3705-5_7,Rajanikanth AluvaluSwapna MudrakolaPradosh Chandra PatnaikUma Maheswari VKrishna Keerthi Chennam,2024,https://link.springer.com/chapter/10.1007/978-981-97-3705-5_7,Chapter
Urban Economic Big Data Physical Information System Based on 6G Network,Wireless Personal Communications,,,,10.1007/s11277-024-11247-4,Liqing XieJin Zhang,2024,https://link.springer.com/article/10.1007/s11277-024-11247-4,Article
"Data science, big data, and machine learning are coming of age",Journal of Big Data,,,,10.1186/s40537-025-01172-z,Borko FurhtTaghi Khoshgoftaar,2025,https://link.springer.com/article/10.1186/s40537-025-01172-z,Article
A big data and neural networks driven approach to design students management system,Soft Computing,,,,10.1007/s00500-023-09524-8,Jingjing Fan,2023,https://link.springer.com/article/10.1007/s00500-023-09524-8,Article
MGLEP:&#xa0;Multimodal Graph Learning for Modeling Emerging Pandemics with Big Data,Scientific Reports,,,,10.1038/s41598-024-67146-y,Khanh-Tung TranTruong Son HyLili JiangXuan-Son Vu,2024,https://link.springer.com/article/10.1038/s41598-024-67146-y,Article
Exploring the impact of preprocessing and feature extraction on deep learning-based sentiment analysis for big data in apache spark,Progress in Artificial Intelligence,,,,10.1007/s13748-024-00355-8,Ibtissam YoubSebastián VenturaMohamed Hamlich,2024,https://link.springer.com/article/10.1007/s13748-024-00355-8,Article
Privacy-preserving approach for IoT networks using statistical learning with optimization algorithm on high-dimensional big data environment,Scientific Reports,,,,10.1038/s41598-025-87454-1,Fatma S. AlrayesMohammed MarayAsma AlshuhailKhaled Mohamad AlmustafaAbdulbasit A. DaremAli M. Al-SharafiShoayee Dlaim Alotaibi,2025,https://link.springer.com/article/10.1038/s41598-025-87454-1,Article
Big Earth Data for Sustainable Development,China’s e-Science Blue Book 2023,,,,10.1007/978-981-99-8270-7_3,Huadong GuoDong LiangZhongchang SunFang Chen,2024,https://link.springer.com/chapter/10.1007/978-981-99-8270-7_3,Chapter
"Data, Big Tech, and the New Concept of Sovereignty",Journal of Chinese Political Science,,,,10.1007/s11366-023-09855-1,Hongfei Gu,2023,https://link.springer.com/article/10.1007/s11366-023-09855-1,Article
Big data modeling and applications,Annals of Operations Research,,,,10.1007/s10479-025-06587-8,Xufeng ZhaoQunwei WangHoang Pham,2025,https://link.springer.com/article/10.1007/s10479-025-06587-8,Article
Information Management and Big Data,Communications in Computer and Information Science,,,,10.1007/978-3-031-63616-5,Juan Antonio Lossio-VenturaEduardo Ceh-VarelaGenoveva Vargas-SolarRicardo MarcaciniClaude TadonkiHiram CalvoHugo Alatrista-Salas,2024,https://link.springer.com/book/10.1007/978-3-031-63616-5,Conference proceedings
Air pollution seasons in urban moderate climate areas through big data analytics,Scientific Reports,,,,10.1038/s41598-024-52733-w,Mateusz ZarebaElzbieta WeglinskaTomasz Danek,2024,https://link.springer.com/article/10.1038/s41598-024-52733-w,Article
Scalable Big Data Architecture: Improving Data Management at MoHE,Digital Innovation in Knowledge Management,,,,10.1007/978-3-031-91485-0_31,Zhamri Che AniFauziah BaharomHaslina MohdYuhanis YusofMohamed Ali Saip,2025,https://link.springer.com/chapter/10.1007/978-3-031-91485-0_31,Conference paper
A multi-agent based big data analytics system for viable supplier selection,Journal of Intelligent Manufacturing,,,,10.1007/s10845-023-02253-7,Kamar ZekhniniAbla Chaouni BenabdellahAnass Cherrafi,2023,https://link.springer.com/article/10.1007/s10845-023-02253-7,Article
Global Developments of Big Data Finance,Big Data Finance in China,,,,10.1007/978-981-97-7981-9_4,Mengyao LinWei ChenWenting Zhang,2024,https://link.springer.com/chapter/10.1007/978-981-97-7981-9_4,Chapter
A Flexible Big Data System for Credibility-Based Filtering of Social Media Information According to Expertise,International Journal of Computational Intelligence Systems,,,,10.1007/s44196-024-00483-y,Jose A. Diaz-GarciaKarel Gutiérrez-BatistaCarlos Fernandez-BassoM. Dolores RuizMaria J. Martin-Bautista,2024,https://link.springer.com/article/10.1007/s44196-024-00483-y,Article
Zwischen fachlichen Standards und wilder Innovation: Zur Begutachtung von Big Data- und KI-Projekten in Forschungs-Ethikkommissionen,Ethik in der Medizin,,,,10.1007/s00481-024-00811-y,Andreas BrenneisPetra GehringAnnegret Lamadé,2024,https://link.springer.com/article/10.1007/s00481-024-00811-y,Article
Big Data and Innovation Performance: The Role of Entrepreneurial Orientation and Dynamic Capabilities in Sport Entrepreneurship,Journal of the Knowledge Economy,,,,10.1007/s13132-024-02206-2,Hui LiuYingjie Qu,2024,https://link.springer.com/article/10.1007/s13132-024-02206-2,Article
Transforming simulation in healthcare to enhance interprofessional collaboration leveraging big data analytics and artificial intelligence,BMC Medical Education,,,,10.1186/s12909-024-05916-y,Salman Yousuf Guraya,2024,https://link.springer.com/article/10.1186/s12909-024-05916-y,Article
Entropy-Based Subsampling Methods for Big Data,Journal of Statistical Theory and Practice,,,,10.1007/s42519-024-00377-4,Qun SuiSujit K. Ghosh,2024,https://link.springer.com/article/10.1007/s42519-024-00377-4,Article
"Development of an Audit Big Data Analysis Platform Utilizing a Neural Signal Feedback System for the ""Belt and Road"" Initiative",Journal of The Institution of Engineers (India): Series B,,,,10.1007/s40031-025-01231-2,Jiang Zhan,2025,https://link.springer.com/article/10.1007/s40031-025-01231-2,Article
Scheduling of Big Data Workflows in the Hadoop Framework with Heterogeneous Computing Cluster,Arabian Journal for Science and Engineering,,,,10.1007/s13369-024-09779-9,Amir Masoud RahmaniEhsan Yazdani ChamziniMohsen pourshabanMehdi Hosseinzadeh,2024,https://link.springer.com/article/10.1007/s13369-024-09779-9,Article
RETRACTED ARTICLE: Attention Pyramid Convolutional Neural Network Optimized with Big Data for Teaching Aerobics,International Journal of Computational Intelligence Systems,,,,10.1007/s44196-024-00514-8,Chunmei Chen,2024,https://link.springer.com/article/10.1007/s44196-024-00514-8,Article
